timestamp,temperature,humidity,pm25,co2,light,noise,status
2026-01-05 18:40:00,30.78,72.27,44.08,677.54,233.46,44.85,Good
2026-01-05 18:50:00,30.11,67.93,42.35,534.83,377.56,53.65,Good
2026-01-05 19:00:00,28.1,74.69,22.8,603.34,437.59,55.55,Good
2026-01-05 19:10:00,31.9,66.2,32.07,633.95,486.46,41.03,Good
2026-01-05 19:20:00,26.3,76.97,34.53,671.82,592.7,57.65,Good
2026-01-05 19:30:00,30.54,59.23,33.39,655.74,529.03,46.62,Good
2026-01-05 19:40:00,30.48,71.01,39.01,637.22,421.37,68.69,Moderate
2026-01-05 19:50:00,28.23,85.51,52.18,518.49,420.27,59.19,Moderate
2026-01-05 20:00:00,29.82,62.0,47.98,492.83,526.52,51.8,Good
2026-01-05 20:10:00,25.87,64.58,19.25,583.26,640.89,49.04,Good
2026-01-05 20:20:00,40.5,96.14,122.49,1348.93,468.95,73.44,Poor
2026-01-05 20:30:00,28.54,71.44,50.95,527.73,379.63,59.9,Moderate
2026-01-05 20:40:00,27.69,72.81,39.64,656.52,301.07,54.8,Good
2026-01-05 20:50:00,31.62,73.91,48.09,695.26,233.22,53.26,Good
2026-01-05 21:00:00,27.24,75.08,59.15,458.37,549.94,55.47,Moderate
2026-01-05 21:10:00,25.48,78.88,47.28,466.31,536.7,50.17,Good
2026-01-05 21:20:00,25.11,73.28,37.99,535.96,536.6,52.25,Good
2026-01-05 21:30:00,30.52,68.07,47.54,580.76,430.7,38.31,Good
2026-01-05 21:40:00,25.8,75.38,36.74,497.54,661.04,62.79,Good
2026-01-05 21:50:00,33.39,85.2,35.29,685.22,377.38,57.39,Moderate
2026-01-05 22:00:00,23.8,68.94,30.78,592.41,593.29,48.81,Good
2026-01-05 22:10:00,33.24,62.2,53.76,553.94,444.19,70.19,Moderate
2026-01-05 22:20:00,29.53,78.86,25.18,406.41,358.75,55.7,Good
2026-01-05 22:30:00,28.76,69.04,53.39,418.42,538.88,46.71,Moderate
2026-01-05 22:40:00,27.64,52.62,41.0,578.1,511.45,61.85,Good
2026-01-05 22:50:00,30.0,76.78,18.21,350.0,503.55,58.18,Good
2026-01-05 23:00:00,28.91,65.72,39.41,651.26,462.19,58.16,Good
2026-01-05 23:10:00,31.76,69.28,9.8,534.18,444.32,51.59,Good
2026-01-05 23:20:00,29.29,72.66,42.51,874.31,808.26,58.6,Moderate
2026-01-05 23:30:00,29.38,71.52,45.62,780.79,627.64,52.91,Good
2026-01-05 23:40:00,36.64,100.0,106.98,1055.39,558.42,81.7,Poor
2026-01-05 23:50:00,28.86,66.52,36.48,539.37,466.77,39.76,Good
2026-01-06 00:00:00,29.77,74.1,58.45,649.56,601.07,51.53,Moderate
2026-01-06 00:10:00,24.72,67.92,28.93,720.32,527.7,68.78,Moderate
2026-01-06 00:20:00,25.63,75.91,22.29,386.2,453.93,48.86,Good
2026-01-06 00:30:00,30.86,74.92,52.78,371.36,404.47,50.17,Moderate
2026-01-06 00:40:00,29.43,62.52,58.55,487.8,437.86,51.42,Moderate
2026-01-06 00:50:00,28.54,78.69,35.04,608.27,50.0,45.28,Good
2026-01-06 01:00:00,29.05,65.71,47.14,599.69,481.59,37.33,Good
2026-01-06 01:10:00,29.87,76.46,51.1,656.98,376.73,53.16,Moderate
2026-01-06 01:20:00,27.65,72.94,26.09,430.03,688.9,56.09,Good
2026-01-06 01:30:00,27.05,84.71,29.18,350.0,452.9,54.58,Good
2026-01-06 01:40:00,29.49,68.21,49.77,635.8,271.66,53.84,Good
2026-01-06 01:50:00,26.55,67.21,55.22,467.18,442.52,55.34,Moderate
2026-01-06 02:00:00,30.02,69.84,41.75,350.0,293.08,63.18,Good
2026-01-06 02:10:00,24.74,67.57,24.44,564.51,521.01,53.48,Good
2026-01-06 02:20:00,31.57,76.4,58.84,629.32,493.64,50.41,Moderate
2026-01-06 02:30:00,30.18,57.07,28.63,537.79,593.68,52.75,Good
2026-01-06 02:40:00,29.64,61.57,30.98,504.22,331.37,59.63,Good
2026-01-06 02:50:00,31.46,61.46,39.11,534.06,455.1,66.3,Moderate
2026-01-06 03:00:00,33.16,77.6,53.65,512.94,245.25,49.97,Moderate
2026-01-06 03:10:00,31.54,83.68,45.25,415.2,555.22,55.79,Good
2026-01-06 03:20:00,24.4,69.16,39.98,478.53,527.83,57.71,Good
2026-01-06 03:30:00,25.8,68.65,40.56,602.13,524.37,47.06,Good
2026-01-06 03:40:00,27.44,70.56,35.52,582.17,450.24,55.16,Good
2026-01-06 03:50:00,29.07,79.3,41.7,566.81,512.22,43.27,Good
2026-01-06 04:00:00,30.29,62.58,5.0,450.49,690.65,40.85,Good
2026-01-06 04:10:00,27.19,71.91,31.44,531.85,407.24,57.93,Good
2026-01-06 04:20:00,29.47,77.8,37.9,350.0,470.8,51.93,Good
2026-01-06 04:30:00,27.11,74.01,21.19,567.85,287.08,56.62,Good
2026-01-06 04:40:00,27.47,71.52,39.64,692.89,319.76,54.86,Good
2026-01-06 04:50:00,25.48,78.01,32.55,402.59,464.67,47.19,Good
2026-01-06 05:00:00,26.69,48.37,56.07,491.41,615.59,54.64,Moderate
2026-01-06 05:10:00,25.62,75.42,53.88,582.91,411.56,45.14,Moderate
2026-01-06 05:20:00,35.76,88.4,99.37,1319.83,414.61,85.08,Poor
2026-01-06 05:30:00,31.63,55.35,33.19,505.18,388.97,44.15,Good
2026-01-06 05:40:00,26.63,74.09,34.11,480.77,369.79,53.43,Good
2026-01-06 05:50:00,35.58,80.99,29.58,353.11,494.25,46.66,Moderate
2026-01-06 06:00:00,30.23,68.9,37.34,560.34,225.41,59.56,Good
2026-01-06 06:10:00,29.46,77.62,25.9,754.21,642.14,52.35,Good
2026-01-06 06:20:00,26.85,82.9,21.43,577.74,350.19,50.85,Good
2026-01-06 06:30:00,39.07,100.0,118.15,1081.01,558.29,89.06,Poor
2026-01-06 06:40:00,27.56,83.12,42.55,582.21,259.5,55.24,Good
2026-01-06 06:50:00,29.31,75.94,25.35,548.89,550.33,59.13,Good
2026-01-06 07:00:00,35.4,70.6,45.74,468.7,550.79,47.15,Moderate
2026-01-06 07:10:00,28.76,57.18,27.42,632.33,507.63,43.76,Good
2026-01-06 07:20:00,44.13,87.74,138.19,1346.28,300.84,81.87,Poor
2026-01-06 07:30:00,27.24,63.25,44.84,551.76,487.43,52.45,Good
2026-01-06 07:40:00,28.91,87.37,34.6,452.46,272.54,60.01,Good
2026-01-06 07:50:00,33.43,68.59,40.46,680.35,412.09,54.36,Moderate
2026-01-06 08:00:00,27.43,70.99,28.8,616.47,604.41,56.64,Good
2026-01-06 08:10:00,33.53,74.41,32.64,494.71,569.51,42.01,Moderate
2026-01-06 08:20:00,30.77,70.35,32.53,650.18,452.28,70.11,Moderate
2026-01-06 08:30:00,27.59,83.56,26.04,500.24,303.78,53.69,Good
2026-01-06 08:40:00,30.58,65.02,32.88,471.8,546.84,60.58,Good
2026-01-06 08:50:00,31.43,71.56,16.42,474.03,452.91,48.31,Good
2026-01-06 09:00:00,30.55,64.06,29.11,372.89,101.95,57.46,Good
2026-01-06 09:10:00,25.07,59.44,31.58,597.15,567.39,44.58,Good
2026-01-06 09:20:00,27.18,65.11,31.93,366.89,446.37,58.62,Good
2026-01-06 09:30:00,28.38,69.7,32.1,427.16,630.37,52.15,Good
2026-01-06 09:40:00,28.81,66.57,34.26,350.0,285.71,55.23,Good
2026-01-06 09:50:00,30.55,64.46,40.75,541.39,50.0,60.58,Good
2026-01-06 10:00:00,29.44,58.75,45.49,534.97,491.86,45.14,Good
2026-01-06 10:10:00,25.66,69.34,27.2,517.33,493.73,49.52,Good
2026-01-06 10:20:00,29.95,57.96,20.56,445.74,196.4,58.66,Good
2026-01-06 10:30:00,30.53,76.08,22.5,432.78,303.23,71.79,Moderate
2026-01-06 10:40:00,30.4,70.66,29.15,596.44,863.28,53.9,Good
2026-01-06 10:50:00,31.7,58.34,30.78,494.94,404.16,59.73,Good
2026-01-06 11:00:00,31.08,67.53,25.76,581.64,559.64,54.14,Good
2026-01-06 11:10:00,30.15,63.98,19.45,461.48,352.4,70.54,Moderate
2026-01-06 11:20:00,28.82,72.55,29.53,568.11,136.45,41.02,Good
2026-01-06 11:30:00,37.16,100.0,128.57,1377.49,424.46,84.6,Poor
2026-01-06 11:40:00,30.07,55.0,42.14,608.62,410.16,42.0,Good
2026-01-06 11:50:00,29.52,70.92,28.31,508.76,390.02,34.95,Good
2026-01-06 12:00:00,29.68,68.72,30.04,575.72,432.8,57.38,Good
2026-01-06 12:10:00,25.81,75.37,23.88,525.93,489.64,56.12,Good
2026-01-06 12:20:00,26.3,71.71,34.62,550.79,427.48,52.72,Good
2026-01-06 12:30:00,31.63,63.98,24.82,517.44,260.4,54.15,Good
2026-01-06 12:40:00,38.38,87.14,148.88,1222.07,522.93,95.0,Poor
2026-01-06 12:50:00,30.7,63.63,13.57,571.21,157.59,52.93,Good
2026-01-06 13:00:00,29.07,78.61,30.68,450.66,142.45,59.08,Good
2026-01-06 13:10:00,29.07,70.17,38.61,448.41,560.88,49.81,Good
2026-01-06 13:20:00,31.35,85.21,37.21,411.15,526.05,57.36,Good
2026-01-06 13:30:00,27.71,69.51,67.32,389.97,441.39,53.09,Moderate
2026-01-06 13:40:00,29.24,64.33,39.2,428.27,240.68,51.72,Good
2026-01-06 13:50:00,27.84,57.89,22.95,565.95,343.81,69.55,Moderate
2026-01-06 14:00:00,36.65,71.2,116.55,898.95,410.59,81.86,Poor
2026-01-06 14:10:00,28.23,57.33,13.69,601.36,210.62,56.09,Good
2026-01-06 14:20:00,29.56,72.14,34.03,553.47,339.15,36.57,Good
2026-01-06 14:30:00,27.8,74.07,25.0,353.15,547.85,52.11,Good
2026-01-06 14:40:00,32.14,57.35,45.98,615.5,664.1,76.62,Moderate
2026-01-06 14:50:00,26.76,77.16,28.41,631.08,387.08,53.15,Good
2026-01-06 15:00:00,28.53,66.14,33.6,450.61,563.47,63.83,Good
2026-01-06 15:10:00,27.9,71.17,27.37,592.02,162.89,66.54,Moderate
2026-01-06 15:20:00,32.62,82.9,55.87,464.35,548.92,56.75,Moderate
2026-01-06 15:30:00,29.49,77.17,31.15,559.77,329.41,48.27,Good
2026-01-06 15:40:00,31.58,67.85,56.99,423.55,496.1,35.52,Moderate
2026-01-06 15:50:00,25.29,62.87,44.77,370.69,412.84,60.47,Good
2026-01-06 16:00:00,29.67,52.79,40.78,511.72,648.06,48.48,Good
2026-01-06 16:10:00,31.22,64.25,39.42,537.63,318.83,56.41,Good
2026-01-06 16:20:00,29.21,68.31,39.73,510.23,544.14,45.0,Good
2026-01-06 16:30:00,31.66,62.1,11.87,431.6,408.07,52.88,Good
2026-01-06 16:40:00,27.71,68.95,31.65,510.01,426.25,55.27,Good
2026-01-06 16:50:00,32.52,70.61,45.14,576.93,422.42,57.15,Good
2026-01-06 17:00:00,34.75,68.2,34.41,545.51,323.15,46.08,Moderate
2026-01-06 17:10:00,28.09,64.8,18.14,568.25,447.89,64.58,Good
2026-01-06 17:20:00,27.89,71.35,34.37,482.99,440.6,50.22,Good
2026-01-06 17:30:00,32.63,73.54,55.45,667.17,486.19,41.6,Moderate
2026-01-06 17:40:00,32.95,61.28,49.96,432.38,462.68,54.13,Good
2026-01-06 17:50:00,27.69,81.29,34.26,598.76,569.7,55.28,Good
2026-01-06 18:00:00,27.95,69.21,46.42,668.19,588.53,56.28,Good
2026-01-06 18:10:00,28.3,70.15,30.6,598.09,292.41,65.9,Moderate
2026-01-06 18:20:00,25.64,75.67,14.55,529.75,580.32,53.11,Good
2026-01-06 18:30:00,26.7,71.87,23.91,497.17,272.05,54.04,Good
2026-01-06 18:40:00,26.49,77.63,53.75,653.61,538.18,46.17,Moderate
2026-01-06 18:50:00,27.08,72.3,31.71,407.7,542.96,61.56,Good
2026-01-06 19:00:00,28.91,65.1,32.08,452.99,163.3,56.47,Good
2026-01-06 19:10:00,40.26,94.4,144.67,950.68,463.95,72.85,Poor
2026-01-06 19:20:00,32.88,60.85,57.85,673.77,379.73,39.76,Moderate
2026-01-06 19:30:00,26.5,70.87,54.51,587.98,336.19,66.56,Moderate
2026-01-06 19:40:00,45.0,93.66,147.06,932.33,652.63,61.92,Poor
2026-01-06 19:50:00,28.47,68.34,33.09,518.97,351.95,50.27,Good
2026-01-06 20:00:00,28.88,68.97,38.55,488.57,329.04,57.87,Good
2026-01-06 20:10:00,30.69,54.95,16.8,479.02,461.35,45.43,Good
2026-01-06 20:20:00,26.19,65.61,52.72,647.89,552.84,43.05,Moderate
2026-01-06 20:30:00,29.96,70.74,20.99,412.83,428.75,38.01,Good
2026-01-06 20:40:00,29.42,71.28,37.6,710.88,624.96,60.77,Good
2026-01-06 20:50:00,30.23,61.78,21.83,632.82,529.65,50.64,Good
2026-01-06 21:00:00,29.72,80.13,27.93,659.09,123.27,78.42,Moderate
2026-01-06 21:10:00,35.14,63.07,24.95,503.71,370.58,47.05,Moderate
2026-01-06 21:20:00,27.41,77.76,27.71,535.01,365.72,47.63,Good
2026-01-06 21:30:00,27.67,73.42,28.53,406.68,521.9,50.48,Good
2026-01-06 21:40:00,27.44,64.83,28.42,497.53,56.28,56.95,Good
2026-01-06 21:50:00,27.61,84.2,45.0,599.37,832.35,51.24,Good
2026-01-06 22:00:00,27.41,60.45,21.74,679.61,529.65,59.9,Good
2026-01-06 22:10:00,31.97,77.35,37.65,439.28,472.33,47.17,Good
2026-01-06 22:20:00,32.55,78.0,49.62,513.45,627.24,43.95,Good
2026-01-06 22:30:00,27.57,64.64,28.84,534.87,801.55,40.61,Good
2026-01-06 22:40:00,26.92,81.14,26.38,410.42,580.61,37.21,Good
2026-01-06 22:50:00,30.18,68.0,32.23,609.13,592.32,50.86,Good
2026-01-06 23:00:00,27.62,72.31,49.16,477.6,469.6,52.59,Good
2026-01-06 23:10:00,30.58,72.08,37.33,530.46,428.77,49.95,Good
2026-01-06 23:20:00,29.51,68.93,28.63,504.81,378.63,64.95,Good
2026-01-06 23:30:00,25.21,76.49,40.81,471.07,326.08,64.82,Good
2026-01-06 23:40:00,32.87,76.35,21.77,549.3,346.95,52.32,Good
2026-01-06 23:50:00,33.49,56.01,43.18,528.44,247.42,40.65,Moderate
2026-01-07 00:00:00,27.47,80.43,39.9,512.81,438.62,50.47,Good
2026-01-07 00:10:00,28.03,56.7,31.31,477.15,197.3,50.2,Good
2026-01-07 00:20:00,29.71,78.26,24.94,581.95,478.64,49.74,Good
2026-01-07 00:30:00,29.84,79.01,24.36,715.36,444.55,49.42,Good
2026-01-07 00:40:00,30.65,61.27,41.42,563.99,472.04,49.77,Good
2026-01-07 00:50:00,34.03,66.71,49.75,649.61,371.68,51.91,Moderate
2026-01-07 01:00:00,28.56,61.15,27.35,410.98,911.53,49.92,Good
2026-01-07 01:10:00,27.0,68.28,40.5,565.78,654.02,56.67,Good
2026-01-07 01:20:00,25.55,67.54,9.96,440.26,263.32,57.88,Good
2026-01-07 01:30:00,27.17,76.24,27.98,402.31,484.93,47.71,Good
2026-01-07 01:40:00,28.92,80.48,34.63,476.06,358.8,65.17,Moderate
2026-01-07 01:50:00,33.49,81.17,24.08,669.19,297.83,47.16,Moderate
2026-01-07 02:00:00,27.71,65.5,23.76,645.0,248.99,42.06,Good
2026-01-07 02:10:00,29.56,68.33,26.99,574.3,514.83,58.05,Good
2026-01-07 02:20:00,28.96,56.53,38.51,396.73,347.79,48.46,Good
2026-01-07 02:30:00,31.97,63.55,32.75,530.37,595.17,57.57,Good
2026-01-07 02:40:00,44.2,93.39,84.12,1147.98,599.07,56.87,Poor
2026-01-07 02:50:00,27.67,82.92,9.55,567.55,656.09,66.14,Moderate
2026-01-07 03:00:00,27.78,60.13,27.72,365.62,322.14,60.38,Good
2026-01-07 03:10:00,31.61,65.26,40.49,460.97,521.3,43.0,Good
2026-01-07 03:20:00,30.7,69.79,5.0,543.59,544.87,43.17,Good
2026-01-07 03:30:00,33.62,72.24,29.0,603.63,378.87,68.38,Moderate
2026-01-07 03:40:00,30.46,63.52,28.69,350.0,334.23,49.1,Good
2026-01-07 03:50:00,28.1,73.39,51.66,533.79,691.43,48.33,Moderate
2026-01-07 04:00:00,30.48,66.21,30.38,564.3,484.12,36.87,Good
2026-01-07 04:10:00,31.77,69.88,39.6,634.96,545.4,52.19,Good
2026-01-07 04:20:00,31.05,74.37,36.7,619.29,326.69,53.18,Good
2026-01-07 04:30:00,30.27,70.05,9.43,608.26,267.11,60.72,Good
2026-01-07 04:40:00,31.67,66.51,44.22,470.01,364.58,43.81,Good
2026-01-07 04:50:00,31.92,69.12,37.58,359.2,431.4,42.84,Good
2026-01-07 05:00:00,32.46,69.29,41.1,510.69,290.37,58.61,Good
2026-01-07 05:10:00,30.62,67.04,82.11,650.16,448.52,63.05,Moderate
2026-01-07 05:20:00,28.58,67.93,9.99,689.35,196.72,42.43,Good
2026-01-07 05:30:00,29.37,82.79,55.7,621.05,281.99,63.65,Moderate
2026-01-07 05:40:00,32.02,74.49,31.55,592.93,550.64,55.3,Good
2026-01-07 05:50:00,26.96,67.64,38.45,587.96,540.57,63.73,Good
2026-01-07 06:00:00,29.92,75.58,34.45,494.39,391.22,54.44,Good
2026-01-07 06:10:00,28.02,67.33,29.91,536.99,297.34,34.82,Good
2026-01-07 06:20:00,29.07,79.38,28.16,716.91,295.89,53.78,Good
2026-01-07 06:30:00,32.2,72.96,38.95,455.74,394.01,63.48,Good
2026-01-07 06:40:00,29.48,69.14,16.79,711.48,546.68,47.85,Good
2026-01-07 06:50:00,29.12,73.58,44.01,517.8,589.24,51.9,Good
2026-01-07 07:00:00,25.6,57.43,30.01,682.54,375.52,53.59,Good
2026-01-07 07:10:00,30.87,60.99,21.44,409.32,276.98,31.8,Good
2026-01-07 07:20:00,30.61,60.45,29.6,608.59,490.18,68.37,Moderate
2026-01-07 07:30:00,34.41,71.14,50.09,476.32,326.47,47.79,Moderate
2026-01-07 07:40:00,28.23,83.86,28.58,408.47,372.26,59.05,Good
2026-01-07 07:50:00,29.55,87.85,39.3,571.85,648.79,54.31,Good
2026-01-07 08:00:00,29.62,75.1,26.23,650.95,574.07,65.06,Moderate
2026-01-07 08:10:00,32.94,74.01,44.1,465.51,473.7,58.25,Good
2026-01-07 08:20:00,28.76,55.59,43.23,400.1,259.21,53.12,Good
2026-01-07 08:30:00,29.7,65.66,57.18,540.82,481.71,47.85,Moderate
2026-01-07 08:40:00,30.52,63.7,32.89,541.26,609.4,61.38,Good
2026-01-07 08:50:00,29.47,65.03,43.02,604.83,393.65,40.01,Good
2026-01-07 09:00:00,27.88,68.65,36.18,644.96,652.67,60.17,Good
2026-01-07 09:10:00,29.49,66.22,50.55,544.06,643.91,46.21,Moderate
2026-01-07 09:20:00,31.68,54.17,26.37,735.55,699.56,65.02,Moderate
2026-01-07 09:30:00,26.43,75.98,43.94,572.42,495.79,56.29,Good
2026-01-07 09:40:00,29.33,61.42,32.66,515.36,538.11,60.15,Good
2026-01-07 09:50:00,27.25,71.91,34.23,388.84,662.13,55.66,Good
2026-01-07 10:00:00,31.99,86.59,36.1,523.73,517.11,40.98,Good
2026-01-07 10:10:00,25.19,62.64,38.03,516.36,374.81,48.11,Good
2026-01-07 10:20:00,27.6,49.76,33.61,646.03,382.72,60.38,Good
2026-01-07 10:30:00,29.94,67.71,37.58,596.25,485.78,56.33,Good
2026-01-07 10:40:00,32.91,78.81,53.94,432.06,256.42,64.45,Moderate
2026-01-07 10:50:00,28.84,85.67,46.83,567.23,428.51,58.23,Good
2026-01-07 11:00:00,27.61,60.16,45.43,617.15,614.48,47.27,Good
2026-01-07 11:10:00,33.7,73.97,29.53,702.8,121.31,48.63,Moderate
2026-01-07 11:20:00,25.38,66.28,24.33,638.75,680.17,55.82,Good
2026-01-07 11:30:00,23.5,69.15,46.46,626.08,618.36,36.49,Good
2026-01-07 11:40:00,30.1,91.15,45.51,556.01,381.04,68.39,Moderate
2026-01-07 11:50:00,27.74,57.98,52.67,588.83,531.51,58.53,Moderate
2026-01-07 12:00:00,26.45,72.03,27.75,674.95,450.47,64.82,Good
2026-01-07 12:10:00,30.77,73.74,32.25,416.72,634.5,42.36,Good
2026-01-07 12:20:00,29.61,78.69,15.33,515.06,597.4,64.96,Good
2026-01-07 12:30:00,27.59,70.78,30.29,472.74,239.99,72.85,Moderate
2026-01-07 12:40:00,25.8,72.46,46.96,587.92,538.09,44.43,Good
2026-01-07 12:50:00,31.18,66.87,29.4,673.02,419.16,61.17,Good
2026-01-07 13:00:00,30.63,72.15,42.69,490.3,462.42,55.01,Good
2026-01-07 13:10:00,28.75,67.25,32.71,350.0,340.77,42.64,Good
2026-01-07 13:20:00,33.62,74.97,38.89,508.78,712.22,58.94,Moderate
2026-01-07 13:30:00,26.32,67.04,21.23,641.35,606.01,61.67,Good
2026-01-07 13:40:00,34.48,92.78,124.41,1012.78,339.03,72.53,Poor
2026-01-07 13:50:00,27.27,69.77,5.0,592.82,249.81,64.33,Good
2026-01-07 14:00:00,28.89,79.01,32.76,522.0,392.15,41.67,Good
2026-01-07 14:10:00,29.61,69.59,15.43,422.1,515.18,43.04,Good
2026-01-07 14:20:00,28.4,55.82,49.47,601.53,486.03,56.09,Good
2026-01-07 14:30:00,29.88,80.1,44.33,466.57,637.97,55.2,Good
2026-01-07 14:40:00,25.87,62.75,40.6,768.41,568.49,49.27,Good
2026-01-07 14:50:00,32.61,64.77,53.25,607.05,595.44,61.48,Moderate
2026-01-07 15:00:00,28.79,65.23,23.61,491.94,499.03,59.25,Good
2026-01-07 15:10:00,31.79,81.0,55.97,488.86,241.61,61.87,Moderate
2026-01-07 15:20:00,29.86,52.91,46.19,540.71,420.65,54.01,Good
2026-01-07 15:30:00,30.14,95.1,32.16,526.05,609.01,59.82,Good
2026-01-07 15:40:00,30.42,78.45,48.63,661.68,442.27,51.43,Good
2026-01-07 15:50:00,30.12,71.79,21.72,568.64,525.46,71.43,Moderate
2026-01-07 16:00:00,30.61,69.56,25.11,476.84,402.19,48.5,Good
2026-01-07 16:10:00,32.32,72.28,27.7,739.04,295.53,71.84,Moderate
2026-01-07 16:20:00,29.49,74.17,28.65,554.93,431.5,55.28,Good
2026-01-07 16:30:00,30.77,75.16,22.32,626.88,496.36,44.0,Good
2026-01-07 16:40:00,28.78,74.44,49.68,489.18,351.65,65.94,Moderate
2026-01-07 16:50:00,32.6,70.72,31.89,586.31,414.64,56.01,Good
2026-01-07 17:00:00,27.31,68.42,39.23,581.11,309.08,61.81,Good
2026-01-07 17:10:00,45.0,92.13,139.16,1015.52,617.89,88.92,Poor
2026-01-07 17:20:00,28.9,68.44,13.15,751.53,405.83,57.7,Good
2026-01-07 17:30:00,25.42,79.07,38.24,679.06,667.91,50.26,Good
2026-01-07 17:40:00,29.32,74.75,12.05,510.28,679.31,62.81,Good
2026-01-07 17:50:00,27.3,46.48,34.18,439.77,437.84,55.01,Good
2026-01-07 18:00:00,31.1,75.25,18.58,584.76,298.73,60.49,Good
2026-01-07 18:10:00,27.37,71.56,58.85,558.67,137.12,37.77,Moderate
2026-01-07 18:20:00,27.88,69.85,45.94,585.57,229.19,58.58,Good
2026-01-07 18:30:00,24.28,66.89,36.27,569.16,243.92,49.89,Good
2026-01-07 18:40:00,40.35,97.61,169.99,1304.18,656.77,90.01,Poor
2026-01-07 18:50:00,22.94,77.58,24.84,694.73,467.37,59.98,Good
2026-01-07 19:00:00,25.04,63.82,41.52,606.81,508.44,56.92,Good
2026-01-07 19:10:00,30.9,73.26,37.4,445.03,116.94,58.89,Good
2026-01-07 19:20:00,30.96,62.23,38.17,686.26,270.31,47.01,Good
2026-01-07 19:30:00,30.06,58.96,50.27,714.06,583.06,67.99,Moderate
2026-01-07 19:40:00,26.58,64.99,43.79,865.21,493.02,70.93,Moderate
2026-01-07 19:50:00,28.88,76.9,38.46,437.65,427.92,58.14,Good
2026-01-07 20:00:00,28.99,77.63,15.14,574.29,534.73,67.72,Moderate
2026-01-07 20:10:00,26.1,74.1,23.48,350.0,695.37,50.45,Good
2026-01-07 20:20:00,32.76,75.8,33.53,605.31,416.84,48.62,Good
2026-01-07 20:30:00,31.19,74.13,36.12,495.18,460.41,55.33,Good
2026-01-07 20:40:00,28.45,64.87,21.44,742.34,478.89,58.48,Good
2026-01-07 20:50:00,29.07,73.46,63.94,472.54,808.82,51.85,Moderate
2026-01-07 21:00:00,29.52,76.4,53.2,381.08,135.1,59.3,Moderate
2026-01-07 21:10:00,23.9,76.03,42.23,502.87,552.48,57.45,Good
2026-01-07 21:20:00,28.38,79.51,35.86,352.45,432.78,47.01,Good
2026-01-07 21:30:00,27.3,75.67,32.45,625.11,535.02,59.15,Good
2026-01-07 21:40:00,26.5,72.81,23.58,350.0,351.39,61.91,Good
2026-01-07 21:50:00,28.3,78.56,35.93,552.85,442.66,56.37,Good
2026-01-07 22:00:00,33.49,69.79,38.09,350.0,556.71,64.22,Moderate
2026-01-07 22:10:00,42.63,87.51,84.41,952.54,916.94,70.19,Poor
2026-01-07 22:20:00,27.57,68.7,39.01,714.34,571.21,58.74,Good
2026-01-07 22:30:00,30.43,64.04,33.14,586.06,322.79,45.64,Good
